Test Number,Target Shelf Probability,Target Shelf Rank,Missing Good Weight,Target Shelf Weight,Target Shelf Goods Count,Total Shelves,Target Shelf Std Dev,Min Weight,Max Weight,Target Shelf All Std Dev
849,1.0,1,59.94689193131739,14.79269357503285,45,72,1.8136305078958266,4.607763465452918,78.3416592506182,6.511766450183397
850,0.9999999552765096,1,30.984150683556695,54.71297158946697,24,84,5.309187218815121,9.74863191789998,61.235944631654654,4.606134072021982
851,0.9999999998698348,1,25.833739411904677,30.777104790453368,35,82,3.850946790094733,5.068018566816408,46.7194650485413,0.815480042019977
852,0.999998986948074,1,47.08722208009187,93.83534171457376,30,86,9.781641802033443,5.32005857852559,100.83775633576784,8.12274320730062
853,0.9999746558278975,1,44.11961373599577,64.39441147781322,24,90,9.290046382732084,0.8518856485015002,72.01973917172037,3.9990845190341817
854,0.9999999999997874,1,16.599921509561337,15.033622568513032,53,66,1.9470452001255458,5.209822873761563,24.263538466430013,0.2629626222767877
855,0.9519778304829757,1,8.416313627173295,26.513184398805727,39,55,4.114538456256023,8.207277787499935,45.97963578108741,2.787092019098763
856,1.0,1,25.990809584333686,3.724076842389546,19,12,0.38811965886883726,3.6397674963590934,68.09408089595696,4.7110460874458155
857,0.988490157838107,1,49.153941390609496,71.95467272260832,79,49,18.091612247664226,7.708252734136353,73.80098164994017,2.725295697008188
858,1.0,1,26.7010379764155,11.650564971473168,29,25,0.7517611667908948,7.778019197119699,76.87988379401006,2.666473721124658
859,0.9999938943275799,1,28.754622794250228,70.73191019869955,8,13,6.277502672159508,28.396222782578516,76.29349281782609,12.20576433126835
860,0.966347780769791,1,23.154965186665613,78.05681234441323,52,79,9.986898983456877,5.6442484258934815,80.31024199740726,7.418006277346961
861,1.0,1,41.0660244182356,15.508778497471688,25,57,1.7094719828648783,5.556621550048247,73.06771484250724,4.594367764937862
862,0.8579597184126511,1,2.422377153032648,15.180073370633913,50,37,1.9756389552008267,2.391974460810386,38.30501771172209,1.7443038390468186
863,1.0,1,19.526287281802293,11.70768931955341,11,57,0.939862948099046,4.253519556261054,34.59386830560903,2.0223366912591314
864,1.0,1,14.233842495173858,9.52021643120645,16,73,0.611949873538209,2.392913158492076,73.261072186624,1.081266578211246
865,0.9990777732054691,1,5.591482924422955,5.591482924422955,84,93,1.5435131064427772,5.425087962880827,22.421840981840578,0.0994688689174357
866,0.9999999999981188,1,18.872262235353173,18.049592415106122,48,73,2.595472149206135,6.799635280802562,45.56367734587782,0.23747616573553318
867,1.0,1,48.23336369346899,48.23336369346899,19,18,5.4406414572778194,23.99411464672247,58.75256158235139,0.7607432985052234
868,1.0,1,18.257300963884603,7.207176139996071,24,16,0.6480463687130513,7.080522888080518,80.11683849437122,2.0216742021161886
869,0.9999999999999998,1,63.92341147488745,49.03968275558737,73,17,7.769965197880989,18.280354970533295,65.44832471899875,1.6711588444143228
870,0.9996198578850933,1,22.232156720307856,79.14737929135579,19,77,6.557655106026978,3.0700005322091473,90.44097487038393,11.876428939198028
871,0.9999999999998639,1,30.972884815837844,55.86934958295165,28,80,4.0994365818864456,10.888936751096178,76.22799846671091,4.395320819254574
872,0.999999999077056,1,26.554867140638965,56.23551342061305,20,31,4.211613806989063,7.627234500892529,59.57421462393448,6.102171113829207
873,0.9999999999947382,1,33.96049868789665,31.188098042607724,44,46,4.66299562439552,3.094731655540937,50.33275004132546,0.5403780733510345
874,0.9814781688386214,1,26.55169073143954,45.37169128457196,69,80,10.828967720452745,2.9810485125661534,52.477035570742956,2.3670524294438735
875,0.942606797257067,1,12.327566954928566,29.277522530735347,37,46,5.1214920563638024,12.058596035729778,50.084106042429426,2.695111825542888
876,0.9999999984819958,1,75.48515797099543,75.48515797099543,30,59,10.507793517543647,7.203505302051712,82.3842018282764,0.8434817351216491
877,0.999751875703664,1,24.955015337207815,47.794444101171315,32,65,7.175520807467968,19.29576067681274,70.23925830885194,3.945526677349536
878,1.0,1,44.02985718098679,27.271264052530746,14,25,2.4605784871178367,4.708892759760097,77.27757714188196,3.9668330620295906
879,1.0,1,53.804957926134875,15.562442308503154,15,84,1.273521025056658,8.400721748794947,57.39308194576297,8.752682114844767
880,1.0,1,52.816034234951154,9.74421460076822,70,35,2.2764919296636563,9.480056250933368,54.9803746724909,4.9469987148480365
881,0.9999999999999893,1,60.56796461338163,41.94340205577346,47,35,7.260137223638783,6.62322954260418,63.5068884009352,2.7417306267684745
882,0.9999999999999997,1,40.39128548437943,53.80294749891711,71,99,5.047122135872541,1.4752466015954195,80.17778378358994,1.6701990521146075
883,0.9999999999105933,1,55.07658804595503,77.05375222570693,34,12,8.74864934625351,10.65303272656917,78.46390932660763,3.5890164792157004
884,0.9999999999954741,1,33.74832271738729,64.32266572091712,34,78,3.955847343686,4.285385444742286,71.98335635296746,4.941387798392978
885,1.0,1,61.74573186595717,14.683292898500603,22,55,1.2338900283640541,7.3255844868049875,81.92057282914477,9.256195365315646
886,1.0,1,23.28303082934193,26.37416106908047,11,75,2.0682318488860645,1.4146192567121243,29.246629953936814,0.9045127181539674
887,1.0,1,16.83177610959134,16.83177610959134,20,82,1.1259419045520105,3.4542510441790983,51.456270893962795,0.12583491934090532
888,1.0,1,26.285368805556253,14.06302641790415,29,91,1.3974640952796382,11.993166892242487,27.02399348419432,2.002583587310109
889,1.0,1,66.30805574707048,22.761280253865934,12,61,0.9403164040748269,8.805532910100338,80.00624739090878,10.682463645901148
890,1.0,1,37.003367706663134,42.20126126856426,24,47,3.4628989555672938,5.41756638001244,59.98869567252868,1.0991538739619873
891,1.0,1,54.00783045142432,54.55289250155916,15,25,5.243202466017913,15.835396782698266,75.4178174321042,0.7722526990072028
892,1.0,1,58.37076226435629,34.88689850551218,59,33,5.936165547890027,1.4277072003141307,77.7286066636144,3.1574363759595014
893,1.0,1,71.50698043302394,71.50698043302394,20,13,3.4068708280416753,11.909677789949955,84.05657414335741,0.2824204764206152
894,1.0,1,32.36945919531064,61.73554977014681,13,10,3.1275484303215584,3.8678123463345897,62.40687201203366,7.125008229431263
895,1.0,1,25.503430366990663,11.30142390877255,33,11,1.6523278496305305,4.69027726319292,28.1596909252226,2.374812585257336
896,1.0,1,11.36076035982378,2.5066753313840153,38,37,0.22940489024534427,2.4718741613071344,61.99118177126697,1.3833877289589667
897,1.0,1,12.68992370641241,9.665841124619936,41,43,0.8801034339018536,9.533599998729475,66.82039856899259,0.45154546677328544
898,0.9999999992333082,1,25.70197631293572,65.74363087428048,21,75,3.492731896929229,6.972295111454526,66.46497781728324,8.043818861912778
899,0.4720022518539475,8,2.6050215412985485,23.865292211252076,51,30,1.8234731770251698,2.3757791226786042,44.45778229081827,2.8625202837662975
900,0.9999999999999997,1,36.739693913377415,35.10166442348416,52,42,4.6035594994702915,2.1473843341787395,37.69069251805268,0.4949965400146338
901,1.0,1,37.478947213741485,16.1293600140539,9,19,0.8256422350051201,15.890422622951323,78.94555682457005,6.108128555922039
902,1.0,1,47.91126072106836,35.815588057605325,17,62,4.561565736223406,1.3799381534178115,51.70469091864234,2.6425881929980326
903,0.999999068092046,1,46.870390814424894,57.16654655283537,82,66,6.928966138286434,2.5848333672575325,93.67965462431019,1.1534310766883937
904,1.0,1,38.849495943255235,39.65045121563502,22,38,3.972851640180465,5.6687613638941325,44.59514686420579,0.5127948459847671
905,0.333354021288279,65,3.4357707657869283,33.76569322631392,12,92,3.4274402613291466,3.360678881491398,49.05052785079792,7.490121562541569
906,0.9999981001351639,1,14.903748306960534,46.88552871950257,21,64,2.9104917553966914,11.661755445405786,51.9334421702555,6.434341351351075
907,1.0,1,71.15180687156423,60.34375182616419,33,32,4.180667422752457,19.45404685969885,97.10336758128265,1.7602130870336763
908,0.9999999999693099,1,14.521631992081034,27.730093332632837,23,75,1.925798817741845,5.030263239145153,38.591435170512675,2.596279382366306
909,1.0,1,27.463730798878313,26.58859924706302,21,50,1.458682307705694,4.963909137289071,42.562635405716556,0.22279099694151527
910,1.0,1,79.14742113202568,19.321230713952268,16,83,0.8743372248415958,15.723779862211227,80.86456268906883,13.378586124434852
911,1.0,1,33.399820399876816,30.881833035603805,39,55,3.1200105061364516,3.0979975288174457,37.73686157947638,0.4012805476758432
912,0.9999999981952595,1,21.62264081357686,29.636407777445477,38,14,3.4350771764958776,9.08021818318717,44.81399288584312,1.2168990343890969
913,1.0,1,20.78329885818461,19.832207308817775,19,72,2.2662112340159806,4.703506139905398,76.35121840050145,0.3440598948201402
914,0.9999867564183796,1,13.398673060294877,17.541685102162237,51,91,2.5964184284827234,7.789082078895938,38.049442591135055,0.5891021125794048
915,1.0,1,39.32876911054521,37.329428811730935,22,98,2.509176470077679,4.294000625774355,71.80726200875466,0.4490370920089032
916,0.4551545584887482,6,9.264548196520796,40.03477994334013,47,69,8.037577812076849,5.34814266719419,54.75743906258405,4.343109378458901
917,1.0,1,34.11310532552382,34.11310532552382,11,21,2.4508265831139475,6.642567458121111,83.92715288078489,0.43033700844327594
918,1.0,1,16.20123458408355,14.566920910878085,31,57,1.2137711927952415,2.6448127228677665,20.328156877732255,0.2923727581964199
919,1.0,1,22.489317435256226,1.6208522708244426,28,84,0.09758628415381493,1.5463262845004568,26.2627423430909,3.635786391652149
920,0.9999932063486543,1,35.16464194262653,30.40907641725422,67,66,6.494744869214592,5.0931777482291976,36.36409640991165,0.6412082804554864
921,1.0,1,22.288690021545726,10.17414818515557,35,49,1.7408611432757475,4.324761356799719,32.301654109385,2.0122722082535542
922,1.0,1,23.182907982184997,20.416406510832267,30,52,1.7174253622306503,5.809238158297719,47.88179775930539,0.5352452090009586
923,0.6291606970342619,2,5.547006050731172,31.8921555812287,58,36,4.60874513813941,5.453747411929983,95.95605104777974,3.371690717853504
924,1.0,1,64.70647864651175,40.0307502009636,27,74,4.068972335659892,12.495244945288892,66.57406835251957,4.702096973763767
925,0.9990984517699066,1,25.019866210099867,21.43376733352895,80,44,5.032561428534786,2.695838890383193,29.044991912643898,0.5359890385473824
926,0.9817552915998196,1,17.64467616952142,33.30955327329314,64,67,6.348687205453361,3.843699283848246,34.905720932439664,1.9043173780014677
927,1.0,1,45.48132832279067,3.884522692725567,28,95,0.5983416601065449,2.9613620957233215,72.11794334739605,7.459121208753076
928,0.9921381822164144,1,51.16062877172043,82.76927425493648,26,87,12.488774104019392,8.079725211023732,85.11080371918328,5.833132938196567
929,1.0,1,51.9190950670878,9.374052456432537,65,37,0.9884483344274995,4.688382320788667,76.43600858065074,5.101737425498141
930,1.0,1,17.81852788042741,10.644299636867402,10,27,0.5040106398337748,4.8111140438769375,82.20340933719272,2.024796106701064
931,1.0,1,54.462688768415575,22.401868506825863,49,94,2.0356661749657454,6.335896703683084,86.75728865611582,4.473910953377271
932,0.7708334627303546,1,6.559575066464021,18.918974073128574,61,97,3.0695724913227656,4.497951352357631,19.998417779333767,1.538965425593085
933,0.9654860182091423,1,54.845799783782965,76.23946672929993,49,30,16.118847206232548,8.883832664263691,78.12955048671856,3.090325198983618
934,0.9999999999916537,1,69.298042342252,88.86354676842222,17,24,10.782732974137405,13.118470570697871,92.62195120065218,4.527093916475967
935,1.0,1,11.313406520738535,6.087959772955525,38,17,0.5842177352853998,6.005632963071886,23.1331548737235,0.8363300510461954
936,1.0,1,76.9412408735136,28.930691684270055,19,57,2.3393333450704836,1.775092045144223,78.79337352950242,9.972472704402383
937,1.0,1,65.17767796715174,16.181906351502306,18,30,1.6466616107166512,9.169731887284199,66.96396684936656,10.367250613422087
938,1.0,1,23.691298676333584,10.237567147072884,29,89,1.2475839946024145,3.8335119302090326,26.3490098808309,2.259779130945544
939,1.0,1,23.598476738549774,12.85084283360553,64,39,1.8898286038332173,1.8737817382628297,52.63966913061629,1.2880949163895905
940,0.9986985455084312,1,20.080612033066767,86.81816961558258,24,93,4.598919048526282,3.320684635079481,87.69251550194562,12.63317454626714
941,1.0,1,69.37124639414256,48.86546313492489,36,94,6.83936093915938,5.015739878131601,84.46908868594957,3.314356403420029
942,1.0,1,35.08792339040442,6.66425671067558,74,28,0.9411429975939444,6.5570414373980785,36.31271227590936,3.2866492321915257
943,0.9999999999990067,1,32.146097162257064,24.401347004962826,51,86,4.407759912167906,4.079148137518414,97.45990745350652,1.1424567903735046
944,1.0,1,56.49019377218666,35.02207418025043,45,60,5.987625670388619,6.448274117576736,64.20712644697193,3.0959521448953593
945,0.9999999999999959,1,22.442833215977956,28.644540462751298,44,23,2.6327146656969918,5.205127058917595,36.92236215795198,0.8915169062607216
946,0.999999999520503,1,30.316023078953286,42.82269585742711,23,55,4.370717925127136,1.197806042774719,94.43004319554463,2.5029476145029315
947,1.0,1,63.98033773352379,24.821402205487775,29,78,2.516569443206911,4.184196908216287,100.93768186776312,6.706618828188144
948,1.0,1,24.52763463389244,7.364899581948055,62,88,1.2566337251733177,7.2078614141389945,95.45044485844365,2.1717874146509724
949,0.4390512130132381,6,3.116154217753249,16.67633963282394,27,68,1.2560682856005214,2.8091721318559357,22.413667011577655,2.4145479972138597
950,0.7598802004039577,1,6.745936097524234,26.41181313926203,66,72,4.152624254640371,6.67214419179341,28.297999757605687,2.3596637357602805
951,0.9637446020774718,1,12.916040821579388,43.363109407498236,40,97,6.457106423292151,5.18418293827404,56.901166172656666,4.613177996529009
952,1.0,1,11.82434714056053,8.88646411788871,81,42,1.1960392978903498,4.2968723795439665,19.725689279890602,0.35841668192911774
953,1.0,1,60.39809518531421,20.390024398766187,62,98,1.7896854603143735,20.16634485483037,84.64092132276576,4.943242611160353
954,1.0,1,42.875371859560886,6.299824256023655,46,43,0.7019283015020227,6.198990710883618,73.17667423449309,5.134763743323829
955,1.0,1,9.664129399600451,9.664129399600451,35,97,0.6334377811212067,6.023941763356067,71.1017475031699,0.059943562275809846
956,1.0,1,61.85610395374491,59.66981840897335,16,27,3.2840651379049284,11.160878256248417,78.24740295007264,0.6848201064395479
957,1.0,1,22.106114938595606,50.56870356055137,20,16,2.547673986064922,5.475680942750278,76.9299870127999,5.8791069695724145
958,1.0,1,16.202898845748383,17.014841730072895,18,16,1.7175478923325107,8.40446894908289,31.83182191484859,0.22407829990295441
959,0.9999298763285054,1,11.711574231012646,48.9152645359435,16,18,2.851631927587955,6.840165331914512,50.544698432972346,8.25594233866114
960,1.0,1,66.48903498316535,27.929190109373252,25,94,2.287857895733262,4.624212477337224,67.48091943719241,6.977742926811734
961,0.9999586432788131,1,13.052810076318337,47.9825248842387,18,67,3.1801969706660294,4.946329000299106,70.04973189723107,7.402423971663314
962,1.0,1,70.22142499836512,39.151772672075424,78,73,4.582935533228102,13.093490091506428,92.88451901585833,3.4788766668397457
963,1.0,1,40.217552797834905,51.743415306493766,40,89,3.9663294009464107,4.47641420551882,84.68745964582753,1.8859849574456111
964,0.993435564863068,1,20.49615702519546,70.83263609452104,13,81,7.716265399320631,2.5501360657109187,84.19863974024368,12.347445045962553
965,1.0,1,51.353646358586644,24.81141122095811,57,91,4.879010224124213,3.9502772591597397,98.86360641059932,3.32820473931314
966,1.0,1,64.56653404814328,27.236840552511183,26,29,3.445516506829184,7.302538262331002,88.82400796640297,6.921169344121835
967,1.0,1,31.351623462807158,24.639367791108253,52,19,2.0727732152568605,7.888753622770513,51.01612043175518,0.9262643552177253
968,0.9979145468532277,1,50.24842323977722,56.94802738918252,63,62,13.296664897235413,9.05754704150823,58.59552404630474,1.2783189470925835
969,0.9999997443964188,1,26.60611187722452,33.92447153797668,26,80,5.2701536956371875,2.4940537664785607,60.37033769490467,1.4761630425588792
970,0.999999721284351,1,9.340886964660664,10.982992908415676,61,25,1.4263194319336476,3.070380040582427,29.541723082225786,0.24227474549596353
971,0.9783502964982146,1,12.915907964158892,49.07403130584033,18,89,5.373112106846118,1.4603540531138375,99.66503088375202,7.748362538955482
972,0.9999999999999811,1,17.296667736256325,27.036127649557002,59,94,2.194191771187406,1.5748796742107964,52.80691738626927,1.191119369993538
973,0.9991207701062294,1,27.176417366415777,41.650142729079235,54,52,8.3543822700096,6.977928056901586,53.72283525580743,2.009201482685168
974,0.9948815632216218,1,15.930235514940236,34.15756689708691,45,98,5.092360888319392,4.203946700584874,38.37581988803789,2.6537643781468216
975,0.9999999699251341,1,30.642460371016544,56.788059488365406,20,25,5.332504850786521,5.062025388003591,57.82735763175537,5.232131077027032
976,0.9999999999992862,1,19.781707305166766,41.14284254350541,27,86,2.7961381286833187,1.7950244714150012,44.547489167801594,3.84314197118967
977,1.0,1,29.617732364896384,15.830853226151957,23,83,1.891220494705749,8.44911669999794,30.1519946083767,2.7389313605954184
978,0.999947788783228,1,14.335811772452583,31.56283154324139,73,93,3.1079379843912194,3.3770238160278274,31.921698396473673,1.9954055792613312
979,0.9711543300626194,1,28.51362976639663,90.2889659632748,43,74,15.28503630522585,10.091162062554996,92.45934063793761,9.220783470991185
980,1.0,1,12.26007246994408,5.029176613376208,23,78,0.7111473145581344,4.886976948099423,19.95171842382438,1.4185907612151292
981,0.7367732020205681,1,7.195731355632663,23.204594947113478,64,42,4.739188481940253,6.538063803285668,46.43778882333075,1.9451799407849928
982,0.9999999996068616,1,70.45829272485206,71.43308047578968,93,30,12.237674888101102,4.5280119072775005,79.1974716595032,0.7232658926370226
983,1.0,1,31.68501244644736,31.68501244644736,30,79,2.446066865143623,1.243395524571032,33.44973766342917,0.2926823431194538
984,0.9999971383232699,1,43.03842357049401,41.15715265517842,46,60,8.397408232666375,8.903556480266461,63.18539481111496,0.686707805306594
985,1.0,1,60.569847869904834,34.76136086725073,39,30,3.686231953797394,11.80772855676647,87.31656569924817,3.82654574854497
986,1.0,1,23.072172896654465,25.406809541848542,18,99,2.4208946195233945,4.093701957442128,44.06654182029491,0.5977355893621101
987,1.0,1,13.492905836451158,16.98424954324335,35,50,1.1457343528724198,2.978647786463446,24.646687447736117,0.6003103269913025
988,1.0,1,66.49270676045008,60.723594193035,19,13,6.814443556746683,8.242099773309786,67.14591463282133,1.3642077227433929
989,1.0,1,40.9436514576,21.51009806844465,31,22,3.449435876363649,2.8813126615298974,58.573728722526944,3.1746542517126906
990,0.9999999958118675,1,11.351652878545448,39.06028714930035,13,65,1.8651627705341578,5.4284127298329965,39.54158450766118,6.64348709848171
991,1.0,1,23.18267278101942,15.054508413533629,17,16,1.8954936618376663,8.847976449475192,49.73207084462527,1.7423501148605056
992,0.9999999987033984,1,49.71186239339867,42.645593966645144,64,98,8.583715219087122,6.836234604782496,56.280809107244814,0.8669048199161241
993,1.0,1,54.28507111264053,17.995618979497657,72,59,3.80088800443289,6.318832106128653,62.05884579886063,4.0533351963518625
994,0.9999502117521499,1,28.957843006369252,76.75604225538304,25,73,6.219981817669807,6.018999222061778,84.03505327592583,8.8548816417204
995,1.0,1,29.376685350004266,8.839934574808707,23,96,1.0757054015708987,6.445066339704645,55.40324961679501,3.8918069322814985
996,0.9999989304655688,1,27.129108769416582,39.26650463313336,24,67,5.7049178662797555,2.147396231346888,85.61661024494715,2.3809945083392954
997,0.49643635832274957,30,2.637360146346018,87.93418109630498,36,91,7.986354455518705,2.5717775219991466,89.21967623541227,13.498279434736013
998,1.0,1,57.75452922658429,46.24554839095243,38,29,4.67817458017818,1.4947801849520703,69.93795925237718,1.741945009033744
999,1.0,1,83.83429364909856,68.74339872970108,19,63,6.327823566235032,2.2095283568047237,98.54527083849867,3.389568784159674
1000,0.5022516078643217,1,8.62746966803114,31.216522968206736,22,34,3.05034026809902,4.069495314881148,35.42594751337893,4.397648672045002
1001,1.0,1,20.48443453248057,25.390776886311386,28,39,2.0666795606143746,4.061969752462083,33.98157052676916,0.9492320272830309
1002,1.0,1,39.02266756087496,24.452435549709637,48,88,3.0544350030381526,3.019136332836346,46.375542036121935,2.1288024964872205
1003,0.9999999987964924,1,73.42331798082874,63.443395069338955,85,45,11.714486105533416,1.2797911138056601,75.86363626740797,1.3543887047422747
1004,1.0,1,45.997511803266235,1.6101310891720102,23,33,0.17387190280124165,1.576316578708486,60.48661228955779,8.679640173792093
1005,1.0,1,25.045248291085585,4.462860816616157,45,62,0.3788549722476563,3.286949087331449,48.3896471213495,2.9197188955587348
1006,1.0,1,46.658538521673975,2.0403048660499437,21,100,0.13211089911468069,2.014986127891171,89.90525063654248,9.012994537001774
1007,0.9999999302036641,1,27.691869596696023,42.351505311783214,78,68,4.138800796998716,6.191034478951937,67.98230665579297,1.6377946808794697
1008,0.9999999996661826,1,27.470827946828642,32.541356403409075,52,67,4.1708231181384114,5.937988624264732,85.28952776917238,0.6905972225749494
1009,1.0,1,9.375393479630535,3.668321143742485,41,99,0.34389521038908705,2.270022513170632,54.70570814429113,0.8254126801984712
1010,0.9994737916230331,1,22.34526999830341,28.092603426435883,42,32,4.166911149234895,0.5933619016974213,50.246002553103864,0.877299170770184
1011,0.998645918505184,1,22.166153968764714,55.15998089642359,26,37,7.735298960878938,5.033213226169951,63.23049367403803,6.100408183192876
1012,1.0,1,11.040978827820593,4.086576558576059,26,63,0.2794557696655388,4.034494961222413,33.246745964968284,1.2944453120803865
1013,1.0,1,34.94426740471295,5.100001179977584,20,92,0.24064072976832857,1.545942493817641,39.697060478139,6.143013403614339
1014,1.0,1,13.06377466783082,14.917337082490597,41,47,1.318530025877709,4.802224048764805,20.77020726970293,0.3372075096863834
1015,0.9995935644611859,1,9.62162503965792,17.79460566475495,19,23,2.099011629214585,4.364877281424872,21.96270902791958,1.6710028642944785
1016,1.0,1,68.15218206442832,68.15218206442832,39,41,4.566402375773181,13.870258262608797,98.59632549981413,0.43734989113474765
1017,0.9999618314478484,1,91.39021001502962,91.39021001502962,58,50,20.326135273400542,3.3873704095171875,94.00743406399496,1.5678860516527233
1018,0.9999999977364133,1,59.447099367329464,38.54955154367422,59,90,8.296349697847958,28.222696953665285,93.33065213664796,2.8211241466378145
1019,1.0,1,38.94099858883389,23.400009664779112,25,19,2.0695793428967852,4.403663582437432,45.116596588493266,2.8553541977213976
1020,1.0,1,18.01145003358721,11.01823547706305,36,78,1.7435640850682794,2.3672745823373313,23.85936717587188,1.1101657859248983
1021,0.9999765235737883,1,22.44339012201788,45.06541812635285,38,49,4.699559361322462,5.250836733798583,54.12351200562603,3.488715996592102
1022,0.9996824935498764,1,34.90148700751574,44.86009567545742,37,14,7.637541857683336,4.8197604304186985,73.54880602488936,1.7459864286782703
1023,1.0,1,17.094059086229212,10.749348054473344,18,38,0.9074743737330517,10.551060229310107,43.65249589865501,1.3683973704329526
1024,1.0,1,56.268701541804276,11.135735804849302,29,96,0.9563823041149958,0.2571177811059103,57.853637706000235,7.911344738789831
1025,0.999999915122327,1,48.84058975334024,89.56271403204701,34,95,8.354614422319495,6.297999597259108,90.93525486760235,6.663185479569206
1026,1.0,1,46.77401092771667,31.750788088932147,32,89,3.8827712914282992,15.882718066477072,50.27777439916857,2.6516809475064926
1027,0.9999035732750767,1,56.28177394213716,63.77912176026736,75,57,14.197171272885662,10.53998602784894,66.88696354156531,1.1154655867471095
1028,0.9733976292219237,1,34.7946641762435,57.12596903232088,35,90,10.172638097005361,34.241784358493064,67.14670502915423,3.6443307401142255
1029,1.0,1,34.42368291627914,17.473739267930657,27,36,1.6558735627357573,4.964839973356713,41.07925777502292,3.10602960963647
1030,1.0,1,79.00797363212662,1.042275049733417,10,26,0.0684646146794792,1.0366231221642608,80.31742618965927,20.766979093046345
1031,1.0,1,44.94708475599392,24.15426570394199,27,97,3.827608360360955,0.9177655624385145,68.31691761186303,3.634242612613602
1032,0.9999999993309299,1,15.7928459174024,15.7928459174024,37,33,2.335489955144829,9.912413121583203,93.33825544143015,0.23290893293654355
1033,0.9999999999999998,1,83.37236852315633,85.09859453163047,61,78,10.925111100389703,3.9994625892649074,92.38690681804955,0.7582886079923282
1034,1.0,1,41.81579706788684,2.4337655695633704,22,64,0.1644581862216247,2.4007295016656784,56.39950781129489,7.858817401500667
1035,1.0,1,43.26740008867661,35.91182150594089,47,85,4.373756923672051,3.9482023834718287,44.473961999691774,0.9589240820818928
1036,0.9999983638951749,1,48.41593176087705,63.95187598998065,72,18,8.95349554147363,5.615009349279385,87.22734182781868,1.8568661510509865
1037,0.9999999999999989,1,14.389608378660377,12.870563891269757,66,87,1.8209075368416185,4.610907367005044,26.468218762537134,0.23362802979187317
1038,0.9999999999998003,1,25.880564606646423,40.27846298539608,13,12,3.4752607528771247,12.572635674757473,52.306433132721004,3.5345402228542153
1039,1.0,1,20.443086068056786,8.282838669300892,18,99,0.39826962654291453,0.7229971621814117,38.3565717303239,2.618331074749078
1040,0.9268762521891913,1,22.26146029986789,66.2983034636663,74,48,9.703195062299935,7.834903631945371,67.47574089692795,5.090512944445608
1041,1.0,1,68.56903651209588,41.04169627262872,17,72,4.427362890992498,7.104048137168746,75.55661818375262,6.056389722655226
1042,0.9999378742392493,1,61.082753585956354,78.51265731320314,26,81,12.209417864832712,6.424071527751468,80.73469595208118,3.3759474789730044
1043,1.0,1,55.40900206228369,33.72249066072046,17,81,1.9283371386652315,3.8693726664773194,89.71619703435343,4.559705399314059
1044,0.9999999999733487,1,20.95532079181404,32.2702355120549,34,75,3.3086147364440563,8.612424820717907,93.34675746889012,1.8288218387143031
1045,0.9999953725056269,1,59.875997683554615,67.21641540906784,53,83,14.421091418081877,5.397047218543746,69.14580135886015,1.468738852512642
1046,0.9999999999992794,1,21.559886027758093,60.78134845898873,21,78,3.3335188793943797,6.614180399515502,77.7457708570099,7.81503184751093
1047,1.0,1,29.39242379196067,29.520694021929952,43,86,2.9596450003313106,5.792532697345618,43.40560514024923,0.2303832218321836
1048,1.0,1,89.52320254059713,30.9493628420746,24,78,2.3455771222287187,3.181891596352057,92.04949770422655,11.322685810627771
1049,0.9999999977449829,1,14.520726567667818,13.708175834124308,62,71,2.3760142271601703,4.491737123680649,58.707873200064434,0.21458294483503124
1050,0.9583238783345678,1,26.46587197283801,62.2523786047382,59,59,12.871396374538653,5.086715072145953,66.7425333502833,4.607307949871005
1051,0.9854311368882795,1,23.768235521589244,46.208959519478014,47,85,7.955810241794573,5.012498349481067,81.74667318248193,3.1949696114618518
1052,1.0,1,44.410720019137976,8.661153624047644,56,36,0.9147147910692551,4.665263435203644,54.88168447370765,4.494193864024565
1053,1.0,1,30.3974534659943,25.88466057020415,15,49,2.3462923698385114,2.996248802049169,31.801558857271385,1.136364640714474
1054,0.6037684444751623,2,5.462592751619786,42.19350544859037,31,40,5.573665206309537,5.189282483221699,93.41513735443822,6.208838544336346
1055,1.0,1,31.138464851046173,8.377535457599782,16,42,0.6831607687954478,4.225599646803878,36.0910343360871,5.158905029682426
1056,1.0,1,33.698806628431825,15.458859316918883,16,77,1.539098304186187,1.0796959245712563,87.96877190465752,4.06342447893417
1057,1.0,1,24.237125739315097,17.266271887924233,52,10,2.318504916305569,6.069346305442593,30.895452398519016,0.9900225307848463
1058,0.9999999999999998,1,29.078702886475863,29.078702886475863,27,11,3.5768859997702447,10.20731023101709,76.017159269666,0.39096683024037177
1059,0.9999942619567954,1,9.798503570580333,34.398859137062274,16,61,2.464684013957671,2.7083922725369773,49.91813367561485,5.53204260075492
1060,0.9999999999992827,1,18.652956188740525,23.111504158841615,59,45,3.1021246038901165,6.0434875352919555,39.862332234931266,0.5651546341761834
1061,1.0,1,7.548442808193537,7.548442808193537,21,60,0.6431856711541626,2.9719446231672566,61.22144388541672,0.08433758549816253
1062,0.9999999999999174,1,25.875051726709213,25.875051726709213,48,83,3.470234299749121,5.5606797125905505,68.7740923525057,0.28970856087539565
1063,0.9999999819437247,1,52.6485908229105,52.6485908229105,28,96,7.726912080100216,11.55411057258929,96.18102279058009,0.8910631205471385
1064,0.999981896862931,1,16.990728619932845,21.54397838398041,36,34,3.2279407173964287,6.654234302849964,31.330145438918645,0.7701233975678463
1065,1.0,1,43.33068633543821,57.838084473568884,24,39,5.086869707013262,5.302562327787879,94.74008909588004,2.8788564002047745
